transaction_id,user_id,merchant_id,location_id,amount,transaction_time,status,payment_method,device_id,fraud_flag
3671,221,7,48,268.73,2026-02-09 14:04:10,SUCCESS,Wallet,5f652c67-cb57-4f00-b973-45dd9f15a4f7,False
3672,268,5,23,311.68,2026-03-09 00:34:36,PENDING,Card,8fd2f24c-526f-449f-a32a-6af5d0fd0503,False
3673,43,99,49,92.97,2026-03-05 03:25:56,SUCCESS,UPI,4d0feb84-8e0c-4f2b-8bec-d1b53baf0e25,False
3674,83,54,4,245.8,2026-02-25 23:38:02,FAILED,UPI,c6ac692b-c29d-477c-835a-4dcb97075ecc,False
3675,441,24,9,1065.25,2026-03-20 12:09:36,PENDING,UPI,964937d3-84d7-431b-ae43-086ebc19065e,False
3676,286,49,37,3.49,2026-03-15 00:41:19,FAILED,Wallet,6a71f2e4-2191-4499-814d-2166bbe1adea,False
3677,445,95,15,0.35,2026-03-07 23:33:10,SUCCESS,Wallet,1de9a5c2-3905-491c-985e-8f66dca8bfd5,False
3678,212,75,47,840.12,2026-02-14 02:34:56,PENDING,UPI,9d0b9502-1b42-4042-9393-138081c0bf4f,False
3679,340,66,50,1026.08,2026-03-24 19:36:31,SUCCESS,Card,b8e46c81-37f7-4cc4-9d21-57852fb79e7f,False
3680,12,49,30,343.2,2026-03-23 17:29:52,SUCCESS,Wallet,e7e8bfd6-9df5-4488-a28a-b3ec83ebe9c3,False
3681,380,92,27,2731.53,2026-02-16 23:43:43,PENDING,UPI,9fdf12cf-1fbb-4afe-92fc-93131a1650bc,False
3682,108,57,5,563.77,2026-02-12 02:46:29,FAILED,Wallet,54669592-9c57-458a-a171-f4c0c9803f80,False
3683,103,45,21,43.79,2026-03-11 03:10:01,FAILED,Card,ee6758ab-b1fc-4dd9-972b-44fc23bddc8e,False
3684,384,53,10,229.99,2026-02-11 22:04:05,SUCCESS,Card,e8cfb9b9-f8b5-425c-99a3-b9619e742856,False
3685,277,71,3,499.84,2026-03-01 13:47:48,FAILED,Card,75755d87-ae8d-418a-9dc8-33911539f12b,False
3686,256,79,28,711.89,2026-03-02 11:17:03,PENDING,UPI,889a497a-6013-4cad-aa22-9e657df50dc1,False
3687,491,53,36,26.94,2026-03-18 00:07:47,SUCCESS,UPI,befac6a2-f142-4e7e-940b-25d563c0a419,False
3688,435,54,19,1196.51,2026-03-27 05:38:46,SUCCESS,Wallet,4cc9cdad-fb35-46c2-9a23-b24826f320cc,False
3689,279,11,6,332.26,2026-03-13 06:51:31,FAILED,Card,f5a3f90a-3475-4140-93d8-3644501fef5f,False
3690,394,32,3,664.23,2026-02-14 04:48:00,FAILED,Wallet,52ecb9ff-6427-444e-af76-1ddc322dc3ed,False
3691,22,95,1,531.75,2026-02-15 12:04:12,SUCCESS,Wallet,6dae87bf-81ff-4ddf-bbb2-dcb04be295fd,False
3692,296,13,29,114.41,2026-03-21 02:46:56,PENDING,Wallet,191d1f29-a5c8-4569-8de7-a1ee43312b13,False
3693,67,62,29,147.44,2026-03-28 16:00:49,FAILED,UPI,f1c1a5ff-37b5-461e-bf6b-fed16f4671bd,False
3694,227,52,5,130.06,2026-02-02 10:51:47,FAILED,UPI,a2c8e177-2938-48bd-a5b5-2fcfba4aeee7,False
3695,306,5,44,540.35,2026-03-16 17:45:57,SUCCESS,UPI,3b34c624-40c8-4251-950a-26d1b1c6741a,False
3696,84,32,49,1293.69,2026-02-07 10:53:01,FAILED,UPI,48bbd599-81e8-47a0-baf8-fd5763a3199f,False
3697,262,77,31,475.45,2026-02-24 21:12:36,SUCCESS,UPI,bc0f37ab-21d9-4fd6-855f-9b6db517510d,False
3698,119,16,17,576.7,2026-03-12 23:49:32,FAILED,Card,eaae100b-3b68-49b8-9caf-cbe91fa1471b,False
3699,270,33,44,5.72,2026-03-19 20:01:30,FAILED,Card,b5af2782-fb4e-4868-b8d8-0b013aae274e,False
3700,195,42,9,526.62,2026-02-09 03:16:15,PENDING,UPI,829439b1-c08b-4e9d-a5a6-a10baf6c1d14,False
3701,473,82,9,782.09,2026-03-23 20:27:48,SUCCESS,UPI,bdfd576b-dcff-4bf7-80f4-5ffeeaf1d34e,False
3702,1,81,8,263.5,2026-03-06 15:19:38,FAILED,Card,45d2c202-f760-4fb2-a641-0d97c5511033,False
3703,251,40,7,485.02,2026-03-03 22:20:46,FAILED,UPI,d27ce0be-2535-493b-84c2-e5ba882202a8,False
3704,431,59,37,512.87,2026-03-05 16:35:46,PENDING,UPI,1303a799-170d-44ee-8e37-23ef077e429f,False
3705,243,29,22,832.4,2026-03-11 03:30:23,PENDING,Card,4ccea306-66f3-48c6-b285-3778cffb97b9,False
3706,338,30,1,61.71,2026-03-23 22:35:34,FAILED,Wallet,ef2c6540-86ca-4f2e-a356-57edb17e358c,False
3707,254,21,25,365.71,2026-03-04 07:02:44,FAILED,Wallet,fce333e1-d66d-4a40-91ba-9c0bec2929d4,False
3708,126,90,15,407.27,2026-03-26 06:32:47,PENDING,Wallet,55ac687a-3b77-4563-9cd4-4a35797bc5fb,False
3709,264,80,33,233.1,2026-02-13 12:58:27,PENDING,Card,7329db37-a60c-4e37-92d1-cc148e3049e8,False
3710,184,24,34,256.81,2026-02-17 12:05:34,SUCCESS,Card,0c88bda7-2922-4bb9-a084-5cd16222ec5b,False
3711,174,56,3,269.68,2026-02-06 16:22:08,SUCCESS,Wallet,044dc001-bbef-49dd-8ee6-a0f8fef318e6,False
3712,436,36,6,1481.15,2026-02-03 18:28:53,PENDING,UPI,13370607-f0a3-4d2b-9797-aa7a9a9aaf87,False
3713,282,82,18,572.27,2026-02-13 04:23:10,FAILED,Card,31c8dbe4-ad12-4a64-9af7-060c50516e4e,False
3714,237,5,37,52.99,2026-03-05 01:42:48,SUCCESS,Wallet,6fd93b6b-97b0-4b6b-9415-ae9e9ab1a22d,False
3715,349,74,9,248.12,2026-02-21 12:02:16,FAILED,UPI,b93f5099-f367-4a8e-8f67-324be8cf0e04,False
3716,481,7,34,219.53,2026-03-10 03:35:55,FAILED,Card,95201d08-8ff7-4433-b419-7aa74b061a8a,False
3717,189,38,43,475.72,2026-02-01 01:52:01,PENDING,Wallet,36cd2d9c-3636-4d6a-bafe-00cf48d25a5b,False
3718,425,17,45,325.99,2026-02-05 08:50:56,SUCCESS,Wallet,a23223fb-d37b-44d8-a01a-4bb131929d98,False
3719,274,35,36,990.06,2026-03-30 08:11:22,SUCCESS,Wallet,51775015-ab3f-4233-8cb7-bf2e18db2661,False
3720,437,48,46,144.8,2026-02-26 04:34:22,SUCCESS,Card,fc460b7f-cbbe-41b5-96d7-87ca775fe40e,False
3721,476,11,49,1033.02,2026-02-04 04:33:05,FAILED,Wallet,cd0c33f1-d4b2-435c-97f6-2285c53a98db,False
3722,463,65,18,326.16,2026-02-17 09:33:01,PENDING,UPI,5a734b6d-eb45-4ad9-8651-0e2fbb1768d9,False
3723,189,62,43,331.92,2026-03-17 19:01:50,FAILED,Card,12c9b1f4-ab8e-421c-9524-6c8561b57169,False
3724,147,72,48,441.36,2026-03-26 13:41:45,PENDING,Card,ec5969e5-ce58-4410-abf2-27e09241edd3,False
3725,373,53,2,239.1,2026-02-24 22:40:33,SUCCESS,UPI,7c35f1a5-2e3b-4e24-bceb-06254fd01a99,False
3726,155,59,21,732.34,2026-03-28 08:21:03,FAILED,Card,80a7e63f-01f3-43a9-a4e1-e74af38ec9b3,False
3727,16,61,33,173.55,2026-03-28 03:29:14,PENDING,Card,60842364-4e88-47d8-84d9-a030513c778e,False
3728,231,12,29,548.54,2026-03-20 04:54:16,SUCCESS,Wallet,79451857-94c8-4510-8b34-3c1f5b74aa58,False
3729,216,5,22,65.51,2026-03-19 01:13:00,SUCCESS,UPI,3398c355-15ee-4ef9-b4a4-844a2093d885,False
3730,280,82,28,500.47,2026-02-01 00:15:48,SUCCESS,Card,dcc9d387-c333-4eae-ace4-7fab9fefd4b7,False
3731,476,55,37,9.75,2026-03-17 23:29:36,PENDING,Card,d7c205dd-b0bf-476a-b61b-99547ac40fc5,False
3732,166,24,48,781.39,2026-02-09 20:51:16,PENDING,UPI,b5fa24ed-3d17-46a3-8a1c-d6000b7c02c1,False
3733,257,12,48,513.66,2026-02-24 03:49:53,SUCCESS,UPI,1efdbac9-2cc5-4d30-b5fc-f124d914e56f,False
3734,493,67,27,85.11,2026-02-07 00:09:36,FAILED,UPI,4bfec34e-bfa8-45f3-a5f2-8feaf7d00128,False
3735,153,13,24,170.6,2026-02-23 04:04:01,FAILED,Wallet,721204cd-116b-4078-9653-a5e224ad757e,False
3736,84,21,4,1462.93,2026-02-09 06:08:58,SUCCESS,UPI,89dedb35-dd96-4afc-9d2c-504f5cdfa66b,False
3737,9,84,13,228.32,2026-03-20 06:40:43,PENDING,Card,b2cb8bd5-a10e-4afa-a831-fc447f519801,False
3738,187,51,16,818.85,2026-03-28 06:01:14,PENDING,UPI,ee4b91df-f87a-4d71-b137-ef61e15a69d2,False
3739,184,97,5,327.61,2026-03-21 16:52:12,SUCCESS,Card,521ed749-3dec-4ad3-89e5-88353392c6d5,False
3740,72,94,37,85.15,2026-02-17 23:26:30,SUCCESS,UPI,ec010fab-350b-4edd-a90c-a22c44b7d53b,False
3741,154,73,30,171.42,2026-02-10 20:32:34,SUCCESS,Wallet,167855b5-4be1-435d-9272-4c85379f680d,False
3742,468,84,22,257.29,2026-03-14 22:15:29,FAILED,Wallet,0c14e097-17ad-4240-9ac1-a8fc9350d1c2,False
3743,371,52,3,455.32,2026-03-13 12:34:22,FAILED,Card,785e9ca6-a9b6-4f14-a642-c84d3b6649c7,False
3744,193,10,25,157.8,2026-02-09 07:08:43,SUCCESS,UPI,65c2270b-2cdb-431f-bfe6-2e6fd2cab8ae,False
3745,71,6,7,555.15,2026-03-06 00:07:46,SUCCESS,Wallet,966df4f2-74bc-496b-a375-8c0975fe1cbc,False
3746,439,63,20,2128.64,2026-02-03 18:49:50,FAILED,UPI,d7e4ed64-c221-448f-9f03-5f6281f470a8,False
3747,228,53,12,417.34,2026-03-23 14:29:14,PENDING,Wallet,2d030865-d7c9-4773-9d7f-e289cc78e63f,False
3748,220,32,38,20.78,2026-03-23 00:34:37,SUCCESS,Wallet,277e355e-943e-4d04-98e9-969cdd8b671a,False
3749,443,34,27,85.86,2026-02-07 09:03:41,PENDING,Card,88a16def-ec3b-4552-8301-99a86e7217ba,False
3750,170,33,7,54.35,2026-03-18 19:22:47,PENDING,Card,85b53404-ee03-4c6d-874f-be35c8246a51,False
3751,389,61,47,191.47,2026-03-25 15:31:35,PENDING,UPI,af14d46a-2191-49d7-97d4-e5472985474e,False
3752,215,78,39,6.34,2026-02-09 11:26:59,SUCCESS,Wallet,04c97f55-eb56-4eee-a198-a0bec6d0f3c0,False
3753,15,26,45,972.1,2026-03-03 23:11:22,PENDING,Wallet,2963419d-fc19-4ae7-94cd-ea07ac905658,False
3754,154,69,2,1578.15,2026-02-15 07:35:16,SUCCESS,Card,395a6a3e-b44a-4e4c-993a-25ae53c436cb,False
3755,135,88,8,332.52,2026-02-07 18:10:48,FAILED,Card,3a9fd457-b51e-4007-bf9e-7312248f154c,False
3756,117,72,35,698.42,2026-02-11 16:02:57,PENDING,Wallet,aa294788-9190-4cf3-9f66-e41de40bc803,False
3757,234,63,15,946.49,2026-03-06 06:33:33,FAILED,Wallet,4c09fb97-f8ee-4008-8896-cdc47bbf7227,False
3758,261,46,32,916.93,2026-02-22 02:02:43,SUCCESS,Wallet,4ac5c587-3d54-420e-bb45-908fa547f6dc,False
3759,85,36,35,445.34,2026-02-20 07:12:11,SUCCESS,Card,c81a4f78-8431-4ec5-9043-3f2071660f09,False
3760,344,67,19,433.91,2026-02-23 04:34:37,SUCCESS,UPI,a9d31bdb-989b-49ee-adf9-794304ba9fa0,False
3761,258,62,43,218.29,2026-03-25 00:14:40,PENDING,UPI,46d4edb9-20b1-4930-8e65-b09c51f1c2a0,False
3762,349,56,7,502.82,2026-02-26 15:48:34,SUCCESS,Wallet,95657422-6547-437b-9755-0288eea934ae,False
3763,95,43,17,930.1,2026-03-15 15:46:30,FAILED,UPI,5bd0d6a4-b237-4203-b2ea-2be2373af856,False
3764,269,5,3,607.55,2026-03-29 00:54:39,SUCCESS,Card,7af1bdef-c0c4-4bf3-bc3d-75adcccf8cbe,False
3765,451,84,20,32.53,2026-02-16 10:24:43,PENDING,Wallet,535659bb-d0a1-4a48-94ee-7008beff5893,False
3766,220,53,25,532.07,2026-03-20 06:13:14,PENDING,UPI,b0e713a5-bb73-441c-8dea-a4d08bf8fd91,False
3767,313,28,16,35.77,2026-03-21 17:00:04,FAILED,UPI,adbd6bb3-7689-4df2-a1f5-48b63ae94ef5,False
3768,405,58,29,920.03,2026-03-17 05:45:24,PENDING,Wallet,572c2a8f-684a-40f8-9765-0f38e8ba6374,False
3769,73,31,7,1600.24,2026-02-26 23:17:25,PENDING,UPI,6d6c95d4-03cd-4fa6-930f-213b098dd2e9,False
3770,174,20,10,505.52,2026-03-21 00:55:21,FAILED,UPI,50984898-ccf9-46cb-b921-395a7b63337d,False
3771,155,72,16,210.96,2026-03-20 23:53:25,SUCCESS,Wallet,570e8525-417e-45b0-895c-8b9517be9bf4,False
3772,375,61,42,146.36,2026-03-04 03:44:24,PENDING,Wallet,4c04a5c7-4274-4b23-a3db-2d547575b7cd,False
3773,404,3,25,2195.72,2026-02-27 03:40:21,PENDING,Wallet,fd09e3ec-e613-41f7-bb98-ae5d2cbf6941,False
3774,378,13,21,3.42,2026-03-24 07:51:06,PENDING,Wallet,18b6d279-bc6f-4d0d-869f-394336945ebe,False
3775,249,46,48,322.33,2026-02-10 08:07:32,PENDING,Card,528fadab-4823-4dc0-8be5-0c95d429b823,False
3776,441,27,19,161.3,2026-02-21 10:03:57,PENDING,UPI,5bfe2260-c74e-41a0-8019-efacb2073a7b,False
3777,194,3,13,54.05,2026-02-24 03:37:05,FAILED,UPI,d03cd2f7-dc38-4ba1-bddd-fcb0c51035ab,False
3778,343,20,48,635.72,2026-03-10 03:35:40,SUCCESS,Wallet,00655f18-3a07-488c-b403-797e46b6d635,False
3779,500,43,27,229.77,2026-02-22 02:01:41,PENDING,UPI,ad853560-b068-45c0-ba7e-2a10fd281365,False
3780,72,76,6,250.72,2026-02-04 03:13:35,SUCCESS,Card,8903c7c3-11a5-424c-91c1-ee14abf02f2a,False
3781,453,82,26,698.03,2026-03-29 21:28:18,PENDING,Wallet,53374bfa-eb32-4e25-903d-908391030467,False
3782,266,10,23,685.96,2026-03-23 01:36:22,SUCCESS,UPI,3b9f3947-14a3-4f9a-a437-514b52a1fbf6,False
3783,375,61,22,252.4,2026-02-04 02:21:20,PENDING,Wallet,9d700920-e270-44c2-ab52-7a3ed6c55c49,False
3784,160,17,44,724.32,2026-03-18 17:16:48,PENDING,Card,790553ba-d775-4c57-9e6e-5750a6fd757a,False
3785,452,98,19,421.26,2026-03-21 18:36:21,PENDING,Wallet,8c85b1e0-be96-4ad3-8214-7947f0a0073a,False
3786,129,74,15,319.1,2026-03-27 04:00:20,FAILED,Card,66d8a86b-1d6d-4bc7-b298-6f9561a04570,False
3787,53,87,50,60.7,2026-02-06 02:15:21,SUCCESS,UPI,3b0d7d8e-bb31-4f3c-9079-dd64ce733a0d,False
3788,492,25,27,212.9,2026-03-02 02:24:35,PENDING,Card,07ee7af4-bdba-44cf-ba19-b183cb3fc0ed,False
3789,57,73,48,177.72,2026-02-11 18:44:39,PENDING,UPI,9b77b8b6-ef92-4021-955e-31c6575cb2e0,False
3790,249,60,8,589.59,2026-03-29 07:18:14,FAILED,UPI,f7a35195-6d18-4ec6-861c-65d428e3308c,False
3791,314,92,39,967.04,2026-03-05 11:42:32,SUCCESS,Card,b35298fa-119c-42b7-99e9-c46077015178,False
3792,457,16,21,212.82,2026-02-23 16:02:07,SUCCESS,Wallet,09439489-f499-4f67-a137-2dde616e4674,False
3793,376,2,7,196.69,2026-02-22 05:51:43,FAILED,Wallet,ad901673-0e45-4874-b282-18618fb183fd,False
3794,258,14,49,177.95,2026-02-13 07:44:07,SUCCESS,UPI,6fe1c4c3-cdf9-4abb-b77e-dbf737129a5d,False
3795,16,42,8,1097.04,2026-02-28 03:21:27,SUCCESS,UPI,547f1570-8f59-41e8-bf7b-71bbbd333a94,False
3796,139,14,43,851.12,2026-03-10 16:21:20,FAILED,Wallet,31c5e3f9-8417-49da-894f-3dea2990ff18,False
3797,87,93,46,264.71,2026-03-29 18:24:59,FAILED,Wallet,e1ff6e93-d1a1-4193-999c-a003210d1b63,False
3798,114,70,26,684.93,2026-02-19 13:21:09,FAILED,UPI,eaf3b403-8dec-4e1c-9022-d06666a382c3,False
3799,41,84,49,367.69,2026-03-16 23:52:05,SUCCESS,Card,12a356c6-6a3c-49ba-a63d-16b7a81c1491,False
3800,139,93,31,287.64,2026-02-09 14:21:04,FAILED,Card,e41a9bf6-619e-42d6-825d-c2769c26b5bc,False
3801,437,19,26,924.01,2026-03-02 21:37:26,PENDING,Wallet,16c53d59-d978-4c12-83bc-ce55127ff16f,False
3802,4,69,6,1267.58,2026-03-15 14:29:04,SUCCESS,Wallet,adc44583-1dec-4482-8c8a-7978fe0d615f,False
3803,167,46,9,2188.72,2026-03-05 12:06:02,SUCCESS,Card,790cd32d-c267-4e47-95e0-78cba3b0190a,False
3804,340,8,10,950.13,2026-03-07 06:06:11,FAILED,Wallet,a68ea14a-12a3-4e81-a7f4-61923a347714,False
3805,382,53,2,471.99,2026-02-22 17:56:01,PENDING,UPI,dccd1a0a-86aa-4afe-9ef5-2ea8b705ee37,False
3806,340,1,44,449.57,2026-02-04 23:19:53,FAILED,Card,4ac78f55-69e6-47ad-8cd3-a96cd52e5350,True
3807,262,74,17,142.01,2026-02-08 09:05:14,PENDING,Wallet,d8817803-678a-484e-a840-5f6987ecf344,False
3808,53,74,50,71.62,2026-03-25 01:29:52,SUCCESS,Card,9ddd748d-f423-4ae6-8215-c6e86c21a9cb,False
3809,484,71,11,9.49,2026-03-08 17:08:27,PENDING,Card,23599b86-7a4a-4f61-972b-20b3efa13d0b,False
3810,365,47,19,843.18,2026-02-12 23:43:33,FAILED,UPI,98518f7e-74a6-4563-9476-acbf6532e0e7,False
3811,210,93,37,58.69,2026-02-21 03:04:49,SUCCESS,Card,9697f304-be06-45b4-a88b-8840771e5505,False
3812,95,57,34,743.09,2026-02-20 13:02:45,PENDING,Card,b1b37699-29dd-484d-aada-538f5c97cccc,False
3813,177,71,28,708.95,2026-03-27 12:41:59,PENDING,Wallet,1cc7d6a1-e405-45bc-8d08-5da0364f46d9,False
3814,313,83,19,147.75,2026-02-26 13:03:36,FAILED,UPI,500dbd53-f7f5-478d-89a8-c4291d2fef17,False
3815,354,20,24,850.9,2026-03-19 06:44:53,FAILED,Card,4942de1e-ab05-4c2b-85b0-32b0ebe8a4d1,False
3816,16,71,44,1122.78,2026-02-25 01:05:44,PENDING,Wallet,974c8c58-a375-40b6-b622-c019d52ce4b4,False
3817,330,57,12,480.06,2026-02-24 14:58:30,PENDING,Card,d96ef89f-3f42-4f1b-a640-07eea85a0b1a,False
3818,260,69,43,1141.27,2026-02-24 13:10:07,FAILED,UPI,7cd2aa49-9155-466b-a9dc-8c8122ae9dbc,False
3819,441,46,42,238.83,2026-02-07 11:58:27,FAILED,Card,789cb602-27f1-46f0-9804-292b9333c0c1,False
3820,12,44,37,380.99,2026-02-27 15:26:58,FAILED,Wallet,5f75ba18-16a0-41f5-81c9-65a5ffd73ac5,False
3821,213,28,21,654.96,2026-03-16 23:08:29,PENDING,Wallet,1836f6f7-3de7-4ff4-a0fb-894ace5a19ac,False
3822,145,15,49,330.24,2026-03-29 14:49:31,PENDING,UPI,f2a40a8a-263c-4115-90bb-b5db3c1738f4,False
3823,28,76,40,826.6,2026-02-11 22:10:41,PENDING,Card,0e1e411c-0fa2-4baa-8ea7-1cbfe1920a24,False
3824,199,12,48,262.86,2026-02-12 20:25:17,FAILED,UPI,954b2e28-f2d3-4726-a8c8-7a74079a1c68,False
3825,107,20,22,863.56,2026-02-21 04:43:31,FAILED,Card,5c0cae20-88c7-46f6-a38a-31eba37cc91d,False
3826,355,2,8,50.1,2026-03-11 18:57:41,SUCCESS,UPI,918d84df-7c0d-4769-9aa5-fa3728fbd74e,False
3827,93,56,48,29.96,2026-03-16 13:27:08,SUCCESS,Wallet,39529098-aaca-431a-89dd-2c28fa2af418,False
3828,449,59,32,35.31,2026-02-18 04:51:28,FAILED,Wallet,08cccc0d-2763-4de2-9367-fd7d3d9b4f32,False
3829,295,24,5,765.95,2026-02-27 21:52:47,SUCCESS,UPI,dcb78985-90c7-4a1d-9260-c972f4c3f5fc,False
3830,242,31,19,1841.38,2026-02-19 05:18:13,FAILED,UPI,f2097a7c-1e7d-4771-a501-6e1e422d0eb7,False
3831,385,89,24,55.43,2026-03-30 00:12:41,PENDING,Wallet,8122fd21-8b82-4fd4-8a42-ad587c4bfb89,False
3832,125,25,43,45.55,2026-02-21 20:40:38,PENDING,UPI,b88bb42e-e389-49d6-a44b-a0adbc56dca3,False
3833,426,27,26,1241.34,2026-02-01 22:25:19,PENDING,Wallet,4918e1bf-1e1e-4e44-8d6e-788fa61f039c,False
3834,111,89,23,59.97,2026-02-27 05:39:10,FAILED,UPI,1e2ebb13-5e11-485c-9d4d-8435109d2552,False
3835,109,23,31,12.21,2026-02-19 03:56:12,FAILED,Wallet,64ec6881-4c3b-4153-9b48-b4039fa2f2b0,False
3836,498,71,45,128.01,2026-02-16 10:28:11,FAILED,UPI,cee8e479-b1cf-4d2d-bf10-c7edb14fe1b2,False
3837,432,92,20,481.98,2026-02-20 08:12:36,SUCCESS,UPI,0af15c6b-c0ff-4669-8b61-0b3c32aef419,False
3838,360,28,9,357.1,2026-02-01 03:52:21,SUCCESS,UPI,a6c0c1d7-4753-4b2f-8353-bdfbc015b28e,False
3839,5,3,15,168.42,2026-03-08 20:10:36,SUCCESS,Card,f09d02fa-dbef-490b-a92c-09aab7779080,False
3840,423,100,25,498.5,2026-02-04 06:59:17,PENDING,UPI,00d74acb-4bc7-4dc8-903c-2a292f39dce0,False
3841,109,18,5,142.11,2026-03-04 12:15:53,PENDING,Card,086f9d57-5dd3-4e62-8521-15968a758dae,False
3842,242,49,13,1024.88,2026-03-18 06:20:31,SUCCESS,Card,50420f3c-46c0-4696-8d07-fc2306843b55,False
3843,138,30,38,850.09,2026-02-12 20:53:52,PENDING,UPI,ec8cfa0a-911a-4415-8c9a-8264ca70ec04,False
3844,183,76,30,1837.78,2026-03-02 17:35:51,PENDING,Wallet,ae19a541-4b36-4b0f-95c8-f9455367ea8a,False
3845,217,38,11,459.23,2026-02-17 17:38:03,FAILED,Wallet,48a6de64-63cf-494d-9418-20801581a7bc,False
3846,92,2,7,111.76,2026-02-03 15:08:25,PENDING,Card,79ab061c-402a-49c3-a942-06f63f75380c,False
3847,233,69,27,327.98,2026-02-24 22:28:23,PENDING,UPI,9c6976c4-5feb-40ed-a7d2-c7eda0703861,False
3848,230,37,26,597.89,2026-03-11 08:15:51,PENDING,UPI,955e574e-aa00-4ed0-b581-4c34c048fbca,False
3849,233,24,49,81.87,2026-03-29 01:41:57,FAILED,Wallet,1839fb65-97e8-4e24-b1a2-42591f62ba0e,False
3850,477,28,33,3.3,2026-02-06 15:50:25,FAILED,Wallet,58ac400e-87e7-494c-8abd-7cf3a3b76ab4,False
3851,303,74,46,1667.3,2026-02-08 08:02:06,SUCCESS,UPI,daa80b40-43fe-46b9-a9d5-3a414517b264,False
3852,265,8,32,102.59,2026-03-26 20:42:04,SUCCESS,Wallet,9e16a994-d2ff-4acb-b4c9-b0614d8091f8,False
3853,116,16,39,464.62,2026-03-19 16:49:26,PENDING,UPI,a6a18631-b870-45c0-a2db-03b9d206daa5,False
3854,303,68,44,152.73,2026-03-03 03:14:19,PENDING,Wallet,75c01ee0-cc1a-48ba-9ed2-2c379d0967c7,False
3855,356,76,13,74.05,2026-03-15 16:33:08,SUCCESS,Card,855cc02f-d719-4304-8210-ef377213a7b1,False
3856,189,21,37,4344.98,2026-02-08 11:20:08,FAILED,UPI,a287e724-8971-4cf1-a821-1eeb809386e4,False
3857,59,11,31,55.6,2026-02-11 19:17:40,PENDING,Card,c68e2d20-74f3-46c6-b8c4-afad5e5d9257,False
3858,195,39,37,1228.51,2026-02-12 08:57:58,SUCCESS,Wallet,9a339549-a046-418b-910f-eaf36ecd4eca,False
3859,154,33,10,57.21,2026-02-15 17:34:39,PENDING,Wallet,3508984d-c3da-4c54-8213-fec6532b2c55,False
3860,388,3,37,20.3,2026-03-24 11:39:25,SUCCESS,UPI,4b3888b4-a9ae-47a0-8157-8a14dd3be24c,False
3861,345,68,3,732.0,2026-02-01 09:01:29,SUCCESS,Wallet,01549b8a-9d54-4ae6-be99-dcfbf9077acb,False
3862,187,11,17,139.48,2026-03-29 10:28:52,PENDING,Wallet,82d02f09-10b6-43d8-b5cf-e92068c870bb,False
3863,259,33,19,125.16,2026-03-24 11:52:42,SUCCESS,Card,8cc2551d-7e10-404c-a1be-fe968fb5dcc7,False
3864,474,61,24,688.03,2026-02-22 12:29:55,PENDING,Card,c2b57b15-0859-46fd-b549-b1e8203003f5,False
3865,149,50,14,1257.34,2026-03-08 19:41:28,FAILED,UPI,5a647ed3-0f54-4e91-bcb7-4b5040e8c74e,False
3866,434,4,10,50.71,2026-02-16 09:22:30,SUCCESS,Card,5710fe0b-c281-48bb-9457-605e9cd2f97c,False
3867,433,31,47,1059.19,2026-02-04 09:08:42,FAILED,Wallet,1be962e8-019c-484d-b43f-b21f8cbd936d,False
3868,227,58,36,2.08,2026-03-19 01:02:14,FAILED,Wallet,34e17f7c-7d63-4d55-8008-ef3f6210eda0,False
3869,97,98,10,518.69,2026-03-11 19:03:33,PENDING,Card,2f1f828d-db12-427a-8fec-b1519c92274c,False
3870,282,39,41,370.34,2026-03-30 21:18:35,SUCCESS,Card,b09d73a0-9899-47f1-9631-32fb2cdb2990,False
3871,300,38,44,73.68,2026-03-24 05:44:07,FAILED,UPI,c7b99b20-8e7d-4024-9793-517fafef31f1,False
3872,182,98,42,433.82,2026-03-17 02:50:14,PENDING,Card,01111905-be4f-4ab4-9037-0080df84efad,False
3873,397,47,12,1320.67,2026-02-16 15:55:32,FAILED,Wallet,7599dcdd-d073-4440-bb9f-4f3f39dbe8df,False
3874,251,95,25,29.78,2026-03-09 03:20:29,SUCCESS,Wallet,7a162e79-21a8-4ed5-b4a9-412b9cb8654b,False
3875,403,43,37,512.88,2026-02-19 11:44:10,PENDING,Card,9b026a61-a26e-4a8b-9375-1f9d8f7563ea,False
3876,71,50,40,402.44,2026-02-03 20:41:59,FAILED,UPI,5e5ad665-28e9-44e1-b6da-c7976592e2b1,False
3877,25,31,43,140.04,2026-03-27 23:05:46,SUCCESS,Wallet,8144ac65-d418-4153-ba55-0df06621eeaa,False
3878,214,13,41,37.69,2026-03-29 08:36:31,PENDING,Card,0e4914a8-8eb1-41ee-aaf2-bf7c47b55b84,False
3879,500,84,22,559.95,2026-02-05 04:26:00,SUCCESS,UPI,ff474cb9-f53e-4506-9eab-23c6110ad851,False
3880,47,87,24,89.9,2026-02-10 01:54:12,FAILED,UPI,a4fe9c0e-dad1-44df-9aef-dcbae5d945ee,False
3881,316,35,7,438.61,2026-03-16 12:15:18,FAILED,Wallet,2d0fc429-645b-4d38-a0a9-84a47cf56b7d,False
3882,218,8,4,457.77,2026-02-14 19:45:40,FAILED,UPI,6755a505-cfaa-4c42-920c-69a7b08cfe93,False
3883,129,83,43,65.84,2026-03-16 17:18:18,FAILED,UPI,5d9b82f6-03d4-4cab-9225-ca5e7237ac59,False
3884,418,34,16,996.91,2026-02-19 00:55:18,PENDING,Card,e9429a14-ee2e-428d-8679-a5eedc3902b8,False
